"x" "y"
"679" -15.3018532133831 -46.2070967048974
"680" -16.0646468443163 -47.374572974799
"681" -15.9954429895493 -53.166353253715
"682" -18.0353017644418 -51.9361115253136
"683" -19.3075624725968 -56.069095497091
"684" -17.5639340054102 -55.0164394110291
"685" -19.5083990755288 -55.1220525261524
"686" -19.7549643523604 -60.5107981192305
"687" -19.7136279194309 -59.9183596974205
"688" -20.1463090893409 -58.4301698434161
"689" -22.4885297584972 -64.6705191273971
"690" -20.7610837983437 -62.643276412964
"691" -22.1314827922664 -64.8683218219371
"692" -23.8782868210519 -64.4007336703302
"693" -21.0456192945234 -63.5680275587022
"694" -20.7276938134781 -63.4607872792272
"695" -21.3358950058261 -59.511549231209
"696" -20.0797349178162 -59.1551888638213
"697" -20.2899263992986 -59.3363858512715
"698" -18.9484667664633 -55.7721973018362
"699" -18.0825845045725 -57.0649787355847
"700" -19.5644206054349 -53.4604194422903
"701" -18.1978686916447 -50.8685472025828
"702" -17.3295176652337 -48.5234963741543
"703" -14.2954112934327 -46.4079764163697
"704" -16.0617647154083 -47.7282472142182
"705" -17.9133517578569 -50.5133268700553
"706" -15.6416459644065 -52.4563795797614
"707" -17.8490623253034 -50.6467252285847
"708" -16.8035656830136 -52.8450749233148
"709" -16.9803353739703 -54.1802312055598
"710" -17.1479353586476 -51.9030534706002
"711" -17.1883251451083 -57.0182213282729
"712" -17.8751483347777 -50.2913234196761
"713" -14.32589771809 -47.4674631222118
"714" -18.1064533983119 -49.0008161142891
"715" -17.1468624076399 -48.0498610142514
"716" -17.0568802150569 -49.8820632593148
"717" -17.2024572981932 -54.565577733133
"718" -20.0380922547738 -58.0238774972782
"719" -19.0016082438723 -59.209235636367
"720" -19.1921883830683 -57.3052213902436
"721" -17.6194696905537 -55.7524721731996
"722" -18.4122392919859 -58.999948976445
"723" -21.8497209617991 -60.7104914124145
"724" -18.7504315495392 -59.2081038828871
"725" -19.7119623620498 -59.4850970248067
"726" -20.1521990604541 -57.8594101208555
"727" -21.6227364392943 -60.8681043222293
"728" -20.5339830149448 -59.8180821478634
"729" -20.1731486208838 -60.3466565635431
"730" -21.7229859889515 -58.0991047509659
"731" -20.6051176536257 -62.3462196054625
"732" -18.7841267701514 -58.7411030490383
"733" -19.7442543533537 -56.6981369485559
"734" -17.3817247684802 -51.733214479568
"735" -19.0154649379254 -52.5082181873773
"736" -17.9657662520903 -51.9918238005718
"737" -17.2994559728887 -55.3242754560507
"738" -19.2748722288595 -49.625651383048
"739" -15.0283499172982 -51.4995323612204
"740" -18.4244085897361 -51.5510013375102
"741" -16.0112780925331 -50.0655177224496
"742" -14.3300361696893 -50.2118256989058
"743" -17.567100406812 -50.083071508186
"744" -15.4219579971971 -44.9021554191696
"745" -14.4668492484931 -44.3082282240389
"746" -17.4472487461157 -50.6898027801832
"747" -17.5530239179479 -49.7022159230894
"748" -13.6008291281063 -45.0461779756927
"749" -13.3733053447294 -47.6584254483356
"750" -15.2790024731263 -44.5186290917562
"751" -12.080295026819 -44.9944710180965
"752" -12.5368365690161 -42.9125168490068
"753" -14.4262480852418 -44.8462030454685
"754" -14.2046977874599 -40.8371710985466
"755" -13.9890971457484 -39.8559540431269
"756" -12.5155685831299 -42.4482166404221
"757" -13.0616430623132 -42.0249010656947
"758" -13.8326018490012 -41.5437681160702
"759" -15.6542297227832 -46.7092566191944
"760" -15.5568002325312 -45.2274139975745
"761" -17.1089377193263 -50.5338649810739
"762" -15.0204479455473 -48.9581833306744
"763" -16.5992936953608 -46.8727136209053
"764" -14.8944478313417 -50.6051973653366
"765" -15.0012194079817 -46.7964778538677
"766" -14.6876115138455 -45.8267897117084
"767" -13.0629569188692 -44.2546690677697
"768" -14.6762710732062 -45.2142938569011
"769" -16.6602735458152 -44.3172226886618
"770" -15.2036076315072 -44.2345889943192
"771" -13.1768062427349 -41.4540313119925
"772" -10.4020558972328 -34.2960302226932
"773" -12.2251429872863 -38.882538879258
"774" -11.7410043426061 -39.3089228310679
"775" -10.7748852211845 -33.9825602605501
"776" -10.416537355845 -34.3184334672803
"777" -10.8469415300175 -33.7632241644436
"778" -12.8282197263426 -38.0641779487827
"779" -11.8350291059753 -38.03494446281
"780" -13.5117443721639 -38.5702075241019
"781" -12.7243955356886 -40.0218469901412
"782" -12.2925248353506 -34.1239070631292
"783" -11.6748783744555 -35.5976107122243
"784" -12.9125576768173 -40.0690590331854
"785" -13.1219771308718 -39.0680264722517
"786" -13.0786509017485 -36.9985619630929
"787" -12.8357209562481 -41.458961797325
"788" -13.8920467149774 -39.2784863141488
"789" -14.0656344932668 -43.5611349707483
"790" -15.2599737060033 -46.7595451962021
"791" -15.1034608172096 -48.6879790741898
"792" -15.3371982083511 -45.8833491805834
"793" -17.2550225728904 -45.4978326687556
"794" -15.4323858977415 -47.3775571723945
"795" -16.1427403414267 -47.1481366275879
"796" -15.2488226011391 -48.2030642777106
"797" -13.7307232462499 -48.8763759225708
"798" -16.0090286963256 -42.9371391995397
"799" -13.9342388197729 -45.8893317282229
"800" -16.6540632348623 -49.4552052197046
"801" -17.3688617939356 -52.4607637217798
"802" -18.661915653325 -53.4738284121987
"803" -19.7383185022353 -59.1424533934993
"804" -20.4293344939784 -58.1803254836087
"805" -17.704185409288 -52.2360161382415
"806" -17.4371704854116 -53.1705972323375
"807" -17.4747699003512 -51.406362568828
"808" -19.7896081952471 -54.3099081355449
"809" -18.7503966176696 -55.7593253160669
"810" -17.4819493595683 -53.7961466669273
"811" -18.8994484816381 -55.3801683444992
"812" -18.1405842268222 -51.8394887025229
"813" -18.1649077113853 -50.5834674202268
"814" -16.9100083639197 -52.9745711091495
"815" -18.7876708725623 -53.2025444393309
"816" -13.0648403662633 -47.2072110123671
"817" -15.3737780652094 -48.1392884085366
"818" -16.5475093348476 -48.1653650338343
"819" -16.4227423626305 -49.7700874529696
"820" -17.5970263225048 -49.5677021759065
"821" -17.3399670659797 -54.0688899760432
"822" -18.5226113422787 -54.5678824498702
"823" -19.5284235945571 -51.9749458525755
"824" -20.4310472512162 -55.3773558600747
"825" -17.4523822726051 -54.2533645594484
"826" -19.2462464830666 -51.3218429750495
"827" -16.3823978178753 -49.325425576668
"828" -14.457923402023 -48.5636841746715
"829" -18.2074008319982 -49.7934251857857
"830" -17.1129309164503 -51.029636920725
"831" -15.8526088549994 -53.3536156245029
"832" -17.0966559459737 -52.9378885482412
"833" -16.1976656076605 -52.8739901752059
"834" -18.9342905660873 -54.2385008063652
"835" -16.8311583619236 -51.7303729957458
"836" -16.7091333921024 -50.6384220887198
"837" -14.6813870617939 -47.9947149094087
"838" -11.74437109337 -42.2350972755297
"839" -13.9587245886293 -43.7884006076989
"840" -13.4380829764898 -43.7095427152969
"841" -14.9983899036904 -43.6696175943362
"842" -16.2570856581327 -47.9812652721322
"843" -16.3468656505195 -46.5771141465303
"844" -17.4892909074867 -49.8443499960306
"845" -15.7364676663319 -50.2372688219726
"846" -16.0638432068967 -49.2815269795056
"847" -16.4077724219614 -50.9193033338304
"848" -17.3152946066733 -49.5421149199714
"849" -19.0985562075817 -52.9855560420214
"850" -17.5938048594566 -53.8141868296591
"851" -17.0886436006442 -57.6271111481989
"852" -18.5918243878125 -56.0461823359926
"853" -18.4011765438682 -56.0336423020364
"854" -18.8352878140039 -59.2211986428998
"855" -16.9803657012185 -55.5886372326086
"856" -17.7698721168965 -57.3695976812353
"857" -20.3171844999096 -58.018128319459
"858" -19.8343667455842 -59.1330533517534
"859" -20.3880300107064 -60.0455961719144
"860" -21.0545566648506 -64.5613329338678
"861" -20.074813919404 -60.7978178870402
"862" -21.425416600616 -62.9722781688883
"863" -21.7057994971212 -63.0218302944556
"864" -21.1829965785048 -62.7112819972576
"865" -20.260018218468 -64.6826000787148
"866" -19.9326864848865 -66.6792395885906
"867" -21.669240407514 -64.33112854667
"868" -20.2451831476334 -63.0746953793004
"869" -21.2484336382116 -64.5377195015993
"870" -22.7990608798582 -68.0046635812839
"871" -22.1906523723471 -64.4805003727612
"872" -23.1267646284512 -63.070532512706
"873" -20.4374525860657 -65.4051775186034
"874" -21.5997643604183 -67.948603905311
"875" -23.984141451609 -64.8449389169638
"876" -23.753976557021 -69.5322334011797
"877" -21.2783949955952 -70.2606581225365
"878" -22.5287519492619 -68.9180181415299
"879" -21.4805221847332 -65.8389692605377
"880" -20.0349717219049 -62.8110186743298
"881" -20.3240375565423 -64.4922236802587
"882" -21.079196150102 -66.3374338885663
"883" -22.0879758142407 -68.7608241414456
"884" -21.3176145775657 -67.0546678770814
"885" -20.3275977194514 -65.9384313966857
"886" -20.3749445821212 -61.6682786066361
"887" -20.0686935494397 -59.6304714686679
"888" -21.3123810478113 -63.2140489273503
"889" -20.3173016548982 -61.4642840726193
"890" -20.5156539509603 -59.1619387491878
"891" -18.7018905140492 -55.586223805808
"892" -21.317455519011 -60.5593765212089
"893" -16.9503418139794 -56.688379637675
"894" -21.0762432614468 -54.4861452465701
"895" -17.8898643562787 -53.9234369981696
"896" -18.4267285448023 -56.403948739786
"897" -17.143658677608 -53.4916375137429
"898" -18.0123110694606 -52.2725593496612
"899" -15.2536485163675 -53.5074895939469
"900" -16.6105961389089 -49.1948591216071
"901" -15.8372000553149 -48.1077046668977
"902" -17.0357085515083 -53.9317089156769
"903" -17.8032899616577 -54.1486822088222
"904" -19.5100820099417 -59.7794674979872
"905" -19.3895590024731 -58.8270280758463
"906" -19.8085638280406 -59.3802615795683
"907" -20.2079226316688 -56.6706218842193
"908" -17.8487731880171 -56.1586294354244
"909" -18.0138268590875 -56.6687233236665
"910" -19.5732251354972 -53.841064407102
"911" -19.005482565787 -56.993800599723
"912" -17.3713009196413 -55.0271754984781
"913" -18.2711023804318 -59.5858348183281
"914" -20.228121295497 -57.4377114347475
"915" -18.5202289374539 -57.5535175391889
"916" -19.7905942117689 -59.9245510342855
"917" -19.7898008367147 -59.7350162717147
"918" -19.550776805658 -55.532000094823
"919" -20.292066938733 -60.1352010339464
"920" -22.422481365668 -61.3494722820625
"921" -21.0179206105157 -62.1726719434216
"922" -21.0155464427408 -62.9269433794574
"923" -19.7345219903616 -64.2873222591917
"924" -21.790720808569 -62.3646748172353
"925" -20.2523294968446 -61.6533521138122
"926" -21.0030801025028 -62.6339196031629
"927" -22.0024992088103 -62.5005781418601
"928" -20.2129961631275 -62.3410056952218
"929" -18.3657471844069 -59.809727937041
"930" -20.0682173177056 -63.3096591703638
"931" -20.4911604825945 -64.9192801162764
"932" -21.9904486222374 -62.7938834266294
"933" -20.0516728583278 -61.9608017696185
"934" -23.803546482197 -64.9832872701684
"935" -23.5123050547769 -65.9199486352643
"936" -21.8164980046971 -65.6433911874273
"937" -21.1608531288042 -65.5179829679731
"938" -21.7329811209238 -65.4667265006983
"939" -19.8909253971154 -61.6931893181156
"940" -19.8735640567186 -58.1843660450205
"941" -21.006391038195 -62.2839591424131
"942" -19.1513536429591 -55.1637814606703
"943" -20.7471376849888 -60.3635528958796
"944" -20.2284404234675 -59.0138310501188
"945" -20.1392086992065 -62.7004308904378
"946" -20.8550213840242 -63.3905470595278
"947" -22.0367593129693 -65.6582432635796
"948" -22.0315032041538 -63.7744113706211
"949" -22.3430103995996 -67.7766254576026
"950" -24.6521972964328 -75.754151439069
"951" -23.3015378509332 -72.6209312255998
"952" -27.3886418061462 -73.9217341774017
"953" -25.9230336417708 -74.4304255376148
"954" -25.0071985604839 -76.6171573185906
"955" -24.3320153346681 -74.5996787503013
"956" -25.6222173096257 -76.7408406673092
"957" -24.6972537194727 -74.4452896009692
"958" -23.4875570876275 -76.5107463164286
"959" -26.5523131161786 -76.5434077846485
"960" -23.400575739534 -75.1704450644897
"961" -24.9328762463295 -74.51466542738
"962" -22.8770142596293 -70.2077338199609
"963" -26.0231984368348 -76.4537795565579
"964" -26.0122297789309 -74.0276949462426
"965" -24.4822228222073 -74.9126658320337
"966" -23.7026044700217 -72.21327230382
"967" -24.628111715985 -71.7131537377769
"968" -27.2717524676253 -78.7117963720487
"969" -24.7585201777961 -78.6660406437337
"970" -27.5700069484094 -78.0441252580421
"971" -25.5954620258604 -80.2244157046869
"972" -28.1445726926271 -83.2859737581993
"973" -29.3880351917998 -82.0027537878423
"974" -23.3633867464356 -75.6744374549953
"975" -25.0143818405258 -75.3697670636607
"976" -27.2462290425766 -78.7072038015509
"977" -25.0291728214899 -73.1354503782107
"978" -25.7996413840868 -73.6739343400554
"979" -25.3535016733816 -78.0020905754784
"980" -26.5324702114188 -82.1767724537564
"981" -28.4460085031515 -80.7038648602614
"982" -25.4008425794781 -77.7569865195644
"983" -25.6061441752536 -75.5278314449513
"984" -23.709625197581 -72.250549248661
"985" -23.6231874348861 -74.0904964220811
"986" -24.0330893572651 -71.699733310752
"987" -24.3173406546718 -68.2231392895664
"988" -23.8253902670753 -71.1218610774417
"989" -24.2437302625894 -70.1218334973279
"990" -21.6342975458452 -66.9280000714821
"991" -21.2465094156703 -67.6326330111242
"992" -22.3464572694588 -68.3074423368117
"993" -22.7776271132845 -69.1314200819837
"994" -22.0563306584861 -65.8908407392023
"995" -20.5146648947371 -63.1958411587269
"996" -20.3094562600934 -65.5059225640946
"997" -22.094265405917 -65.3614902865297
"998" -20.5814078461636 -67.2695503911769
"999" -21.2821667293608 -63.4428232511445
"1000" -22.2970192535295 -62.5292635617432
